synth_id,reference_synth_id,participant_id,prompt,prompt_descriptor,prompt_direction,delta_attack_1,delta_attack_2,delta_attack_3,delta_decay_1,delta_decay_2,delta_decay_3,delta_gain_2,delta_gain_3,delta_release_1,delta_release_2,delta_release_3,delta_sustain_1,delta_sustain_2,delta_sustain_3,delta_tuning_2,delta_tuning_3,param_attack_1,param_attack_2,param_attack_3,param_decay_1,param_decay_2,param_decay_3,param_gain_2,param_gain_3,param_release_1,param_release_2,param_release_3,param_sustain_1,param_sustain_2,param_sustain_3,param_tuning_2,param_tuning_3,ref_attack_1,ref_attack_2,ref_attack_3,ref_decay_1,ref_decay_2,ref_decay_3,ref_gain_2,ref_gain_3,ref_release_1,ref_release_2,ref_release_3,ref_sustain_1,ref_sustain_2,ref_sustain_3,ref_tuning_2,ref_tuning_3,bright,rough,percussive,clean,complex,sweet,smooth,warm,raw,harsh,metallic,aggressive,rich,hard,deep,thin,noisy,woody,clear,gritty,dull,mellow,dark,sharp,thick,big,plucky,note,semantic_factor_1,semantic_factor_2,semantic_factor_3,semantic_factor_4,semantic_factor_5,msi_complimented,msi_consider,msi_singer,msi_song_first_time,msi_mistakes,msi_performance_differences,msi_recognising_familiar,msi_out_of_time,msi_out_of_tune,msi_sing_in_tune,msi_identify_genre,msi_practice_years,msi_practice_hours,msi_theory,msi_instrument_training,msi_instruments_played,age,country_childhood,country_residence,stft_mag_centroid_median,stft_mag_centroid_iqr,stft_mag_spread_median,stft_mag_spread_iqr,stft_mag_skewness_median,stft_mag_skewness_iqr,stft_mag_kurtosis_median,stft_mag_kurtosis_iqr,stft_mag_decrease_median,stft_mag_decrease_iqr,stft_mag_frame_erg_median,stft_mag_frame_erg_iqr,stft_mag_flatness_median,stft_mag_flatness_iqr,stft_mag_crest_median,stft_mag_crest_iqr,stft_pow_centroid_median,stft_pow_centroid_iqr,stft_pow_spread_median,stft_pow_spread_iqr,stft_pow_skewness_median,stft_pow_skewness_iqr,stft_pow_kurtosis_median,stft_pow_kurtosis_iqr,stft_pow_decrease_median,stft_pow_decrease_iqr,stft_pow_frame_erg_median,stft_pow_frame_erg_iqr,stft_pow_flatness_median,stft_pow_flatness_iqr,stft_pow_crest_median,stft_pow_crest_iqr,bark_centroid_median,bark_centroid_iqr,bark_spread_median,bark_spread_iqr,bark_skewness_median,bark_skewness_iqr,bark_kurtosis_median,bark_kurtosis_iqr,bark_decrease_median,bark_decrease_iqr,bark_frame_erg_median,bark_frame_erg_iqr,bark_flatness_median,bark_flatness_iqr,bark_crest_median,bark_crest_iqr,harmonic_centroid_median,harmonic_centroid_iqr,harmonic_spread_median,harmonic_spread_iqr,harmonic_skewness_median,harmonic_skewness_iqr,harmonic_kurtosis_median,harmonic_kurtosis_iqr,harmonic_decrease_median,harmonic_decrease_iqr,harmonic_frame_erg_median,harmonic_frame_erg_iqr,harmonic_crest_median,harmonic_crest_iqr,harmonic_inharmonicity_median,harmonic_inharmonicity_iqr,harmonic_tri_1_median,harmonic_tri_1_iqr,harmonic_tri_2_median,harmonic_tri_2_iqr,harmonic_tri_3_median,harmonic_tri_3_iqr,harmonic_odd_to_even_ratio_median,harmonic_odd_to_even_ratio_iqr,harmonic_noisiness_median,harmonic_noisiness_iqr,log_attack_time,effective_duration,temporal_centroid,strong_decay,zero_crossing_rate,acoustic_component_1,acoustic_component_2,acoustic_component_3,acoustic_component_4,delta_acoustic_component_1,delta_acoustic_component_2,delta_acoustic_component_3,delta_acoustic_component_4
f910a8a98674a26ebf61753ad813fa96,b5c3ba3a748b50c25bf26981f5645e08,d25266ad132a71213802d33f6e8edf09,brighter,bright,more,-0.85,-0.85,-0.85,0,0,0,1,1,-0.7,-0.59,-0.7,0,-0.3,-0.36,0.188541667,0.1875,0.15,0.15,0.15,0.25,0.25,0.25,1,1,0.3,0.3,0.3,0.4,0.4,0.4,0.1885625,0.187520833,1,1,1,0.25,0.25,0.25,0,0,1,0.89,1,0.4,0.7,0.76,2.08E-05,2.08E-05,9.1,2.4,0,-0.1,5,3.8,-4.4,-4.9,1.5,3.8,3.9,5.3,1.6,3.5,-5.8,7.3,1.1,-2.1,2,1.8,-2.4,-3.6,2.6,4.3,0.3,0,2.2,40,0.926341624,-0.332309876,0.658634788,0.141479292,0.028975036,1,1,7,7,1,7,1,7,7,5,5,5,5,4,3,6,29,United States,United States,0.024142024,0.009832777,0.003203414,0.00440144,9.844341755,3.821040273,131.722374,120.6589279,-0.01319932,0.003544368,0.219047092,0.000322737,0.018320435,0.0247508,159.7062683,70.734375,0.008487912,0.00726068,0.000139601,0.000187319,2.536740661,4.529895991,23.95027924,155.5522461,-0.002508821,3.98E-05,0.019727399,0.010240481,4.13E-06,1.14E-05,316.700058,81.22425842,0.725703299,0.08756125,0.075823463,0.030993489,-0.572615802,0.396244973,-0.837866664,0.964612067,3.34E-05,1.51E-05,2.08E-08,1.25E-08,0.425454363,0.24672804,10.01683235,1.866788864,0.066787455,0.102417619,0.059057308,0.083908961,3.354933858,4.247405052,9.304777622,37.4275223,-0.090695899,0.023955783,0.13517081,0.03652285,18.59117222,2.119297504,0.000645793,0.002225947,0.929558635,0.105964854,0,0,0.07044138,0.105964781,0.002872104,0.010198386,0.083211437,0.033796076,-1.779927492,1.242630363,0.47008875,90.12506866,0.011301587,-1.060214433,0.524889204,2.572059076,2.0697339,-4.97498262,-3.50191123,6.175731916,0.861595565
49593910411d6c48b3ad9416baa1e672,3877ccff27d29011483fbc0932937cce,d25266ad132a71213802d33f6e8edf09,brighter,bright,more,0.31,-0.53,-0.46,-0.25,0,0,0.183,0.033,-0.52,-0.09,-0.32,-0.3,0,0,-0.121145833,0.254541667,0.86,0.15,0.15,0,0.25,0.25,0.183,0.033,0.21,0.3,0.3,0.1,0.4,0.4,0.1705,0.817020833,0.55,0.68,0.61,0.25,0.25,0.25,0,0,0.73,0.39,0.62,0.4,0.4,0.4,0.291645833,0.562479167,7.2,2,1.8,4.5,1.8,-1.3,-2.7,0,3.3,2.6,4.5,4.5,4.1,2.7,-5.7,5.1,-0.1,0,0,1.2,-1.4,-1.2,1.9,3.7,2,2,2.8,57,0.607859939,-0.010180232,0.7447368,0.614632981,0.505974144,1,1,7,7,1,7,1,7,7,5,5,5,5,4,3,6,29,United States,United States,0.030156024,0.007065568,0.007649535,0.003778516,6.482365131,1.114142179,48.8209877,20.28730011,-0.009632535,0.008526738,0.236081228,0.417258397,0.035396475,0.022654416,237.4090729,6.665962219,0.01021629,5.06E-06,3.09E-05,1.31E-06,39.44097519,1.767353058,2511.427002,324.1212158,-0.002694261,0.004761911,0.031147413,0.132183769,8.16E-06,9.93E-06,366.7919006,1.335983276,0.726852834,0.041495919,0.074582607,0.025750056,-0.625332296,0.360878035,-0.761862516,0.804574549,3.51E-05,6.18E-05,2.32E-08,9.91E-08,0.408914089,0.146756217,9.720061302,1.106025219,0.00067226,0.000687345,0.000463378,0.000543913,38.25743484,22.54116821,1487.401855,1957.235565,-0.112146683,0.098511171,0.170342371,0.300523844,19.93345261,0.034020424,6.88E-07,9.82E-07,0.99667263,0.001701057,0.002628512,0.001312781,0.000653941,0.000757391,6.99E-06,6.61E-06,0.065738857,0.116734553,-0.167766318,0.828571439,0.656037629,82.90022278,0.009614512,-1.043059511,-0.726356396,-2.951209775,-2.469533108,-4.61934613,-0.646527718,1.033662826,-1.908625491
80dc9ad10f71e36b6f57dd3708edcf62,d40699acf3536ea8413ab7531d3a6fc2,d25266ad132a71213802d33f6e8edf09,rougher,rough,more,0,0,0,0,0,0,0.683,0.683,0,0,0,0,0,0,-0.113166667,-0.041666667,0.15,0.15,0.15,0.25,0.25,0.25,0.7,0.7,0.3,0.3,0.3,0.4,0.4,0.4,0.001416667,0.010416667,0.15,0.15,0.15,0.25,0.25,0.25,0.017,0.017,0.3,0.3,0.3,0.4,0.4,0.4,0.114583333,0.052083333,-2.1,6,0,-1.8,0,1.2,-1.1,0.9,0.8,3.4,1.7,1,1.6,1.4,0,0,2.4,-0.6,0,2,-1.8,0,1.4,2,0,0.8,0,57,0.213362863,0.112804216,0.282097538,-0.306151885,0.296489258,1,1,7,7,1,7,1,7,7,5,5,5,5,4,3,6,29,United States,United States,0.019369964,0.006313689,0.004409524,0.003327191,10.17305517,4.327093124,113.4728127,104.229908,-0.011791606,0.000424987,0.211701162,0.003342178,0.025653861,0.019059403,184.5200424,7.737453461,0.010170828,7.36E-05,4.91E-06,1.50E-06,39.43915367,40.83544159,11987.0542,12212.07153,-0.002416283,3.86E-05,0.022110113,0.000225171,7.02E-06,1.05E-05,345.4061737,4.309257507,0.732345462,0.044689342,0.074743256,0.024691305,-0.623902678,0.26493381,-0.771093369,0.801940739,3.24E-05,5.67E-06,1.85E-08,5.30E-09,0.391008839,0.145883821,10.01421118,0.820267916,0.007419564,0.001126684,0.000640285,0.000337534,14.86292315,7.493043661,428.245285,224.6816864,-0.116169404,0.0015525,0.146129735,0.000955261,17.43631458,0.226700783,0.000349433,0.000569181,0.871815681,0.011335075,0.127563193,0.011455564,0.000563182,0.000647023,0.019569582,0.002145626,0.06534148,0.002617013,-1.73115468,1.241972804,0.471131414,87.72974396,0.009977324,0.533042422,-0.31780556,-0.875851106,-0.907579566,-3.717036463,-3.094727007,1.705012373,-0.841493544
bd5dc643709a5230ef9741a9c4c41adc,c96280febf50bab64585ced6147ccc07,d25266ad132a71213802d33f6e8edf09,less thick,thick,less,-0.15,0,0,0,0,0,-0.1,-0.117,0,0,0,0,0,0,-0.264895833,-0.088875,0.15,0.15,0.15,0.25,0.25,0.25,0,0,0.3,0.3,0.3,0.4,0.4,0.4,2.08E-05,2.08E-05,0.3,0.15,0.15,0.25,0.25,0.25,0.1,0.117,0.3,0.3,0.3,0.4,0.4,0.4,0.264916667,0.088895833,0,-8.8,2.9,3,-4.7,-4.5,4.2,-4.6,-3.2,-3.4,-2.7,-3,-3,-2.9,-2.2,0.7,-5.2,3,0,-5.2,3.8,4.9,2.3,-5.8,-10,-1.5,-2.5,74,-0.726451067,-0.997180402,-0.372972115,0.433136305,-0.161510342,1,1,7,7,1,7,1,7,7,5,5,5,5,4,3,6,29,United States,United States,0.054009447,0.019978848,0.014303634,0.0098809,5.307753563,2.479576707,29.7050209,32.04176283,-0.009056418,0.000116238,0.218992501,0.000122339,0.086271387,0.05716962,211.9284058,11.33444595,0.026654163,2.91E-05,6.75E-06,8.07E-06,167.8111038,37.89582062,42960.08398,29633.85449,-0.002415304,1.29E-06,0.023797453,8.78E-05,5.04E-05,6.78E-05,304.3517914,1.328323364,0.730622619,0.02438122,0.075700432,0.011045529,-0.689825684,0.108028322,-0.582578301,0.293195486,3.33E-05,3.90E-06,1.99E-08,2.19E-09,0.461839035,0.109763958,9.99109602,0.604781628,0.000214914,0.000309676,5.79E-05,0.000106959,28.65550709,38.17774773,854.3213501,1505.814911,-0.102250464,0.0002208,0.141817398,0.000615913,19.98578644,0.024960518,1.62E-08,5.66E-08,0.999289274,0.001248017,0,0,0.000523551,0.000930836,2.91E-07,6.58E-07,0.077316657,0.000563968,-1.785901308,1.241950154,0.470321834,90.024086,0.026648525,4.176994986,1.603187187,-1.857001308,0.818018312,4.047908006,3.512018911,-0.950674972,0.142334869
ac56f7605b2038e3131b4bd561638bc5,01e2232edbcd57385401de198f019887,d25266ad132a71213802d33f6e8edf09,less rough,rough,less,0.4,0.41,0.23,0,0,0,0.251,-0.349,0,0,0,0,0,0,-0.641979167,-0.360416667,0.55,0.56,0.38,0.25,0.25,0.25,0.884,0.367,0.3,0.3,0.3,0.4,0.4,0.4,2.08E-05,2.08E-05,0.15,0.15,0.15,0.25,0.25,0.25,0.633,0.716,0.3,0.3,0.3,0.4,0.4,0.4,0.642,0.3604375,-5.6,-8.1,0,2.8,2,1.8,1.6,2.7,-2.1,-3.4,-3,-4.9,-2.1,-4,2.7,-2.3,-1.6,2.2,0.2,-6.1,5.7,3.5,3.6,-5.3,4.5,2,0,74,-0.866284727,0.289112823,0.029974633,0.263729772,-0.860749558,1,1,7,7,1,7,1,7,7,5,5,5,5,4,3,6,29,United States,United States,0.045416236,0.013245953,0.010043915,0.006869553,6.400016785,2.871830344,44.39963913,45.68376446,-0.012844223,0.001900643,0.219748154,0.044500802,0.063022006,0.041452003,142.4231339,13.84499359,0.026640095,8.82E-05,3.12E-05,1.37E-05,16.33697987,23.28265393,2079.887817,2972.684219,-0.002423989,0.000490887,0.018651225,0.006692307,5.80E-05,7.09E-05,267.0375824,15.92189407,0.728584558,0.018688217,0.074979242,0.010422777,-0.686614454,0.115270287,-0.581048965,0.303158164,3.37E-05,8.41E-06,2.03E-08,1.04E-08,0.457668677,0.110979557,9.833863258,0.576353312,0.00235037,0.000697069,0.00021698,9.77E-05,12.08193827,6.786342382,219.7035294,203.4179268,-0.099105991,0.009052766,0.125213027,0.021320082,19.27097893,0.304676533,1.65E-05,1.86E-05,0.963548958,0.01523377,0.035462067,0.016084374,0.00083434,0.000937184,0.001228833,0.001367373,0.094538748,0.026005704,-0.656682968,1.101292491,0.535363555,101.9575806,0.026648525,-0.086225621,-1.63982205,0.765385917,1.682275981,3.231491765,-0.336141841,0.145448511,3.895506311
d11755141e80ebe98019f54c0a2cefdd,1ca5951896d28c63355e87d1d20cae04,d25266ad132a71213802d33f6e8edf09,rougher,rough,more,0.1,0,0,-0.19,-0.57,-0.48,-0.3,0.05,0.13,0,0,0.14,0,0,0.125354167,0.291666667,0.25,0.15,0.15,0.53,0.25,0.25,0.416,1,0.43,0.3,0.3,0.54,0.4,0.4,0.374979167,0.729145833,0.15,0.15,0.15,0.72,0.82,0.73,0.716,0.95,0.3,0.3,0.3,0.4,0.4,0.4,0.249625,0.437479167,4.9,8.4,3.9,5.4,7.3,7.1,6.3,5.3,-6.1,4.1,5.8,6.3,6.4,6.4,7.6,2.1,3.2,0.6,2.5,6.3,0,3.1,3.5,3.4,5.4,5.1,0,40,0.650025959,1.427198267,0.492567769,0.781930371,-0.180533666,1,1,7,7,1,7,1,7,7,5,5,5,5,4,3,6,29,United States,United States,0.057806665,0.005673425,0.007040048,0.002403957,3.317027807,1.251114786,21.73483562,8.345896721,-0.018917062,0.004698593,0.492515653,0.25310152,0.024288436,0.021364835,158.510231,3.415821075,0.014657137,0.000305618,0.001273041,1.96E-05,3.132573009,0.066355467,8.747810364,0.663241863,-0.005569384,0.002863671,0.113248188,0.126654245,6.30E-06,1.09E-05,337.0145416,2.132850647,0.729570478,0.117357403,0.074421339,0.041441128,-0.533761412,0.549646333,-0.810638785,1.231693208,7.74E-05,6.28E-05,1.10E-07,1.48E-07,0.452381015,0.289627716,10.00318527,2.625500917,0.01191889,0.012643537,0.009263703,0.009788832,7.627392292,7.863038063,56.33030891,62.88670731,-0.153635882,0.035988722,0.324464142,0.160718858,19.69704914,0.323424816,1.62E-05,3.43E-05,0.984852493,0.016171291,0,0,0.015147474,0.016070914,0.00022211,0.000249697,0.168025881,0.088902045,-1.377501726,1.22435379,0.481338292,144.1948547,0.031147392,-4.752581536,-1.914397567,0.730472905,-3.028092649,-2.03103306,-0.795775329,-0.947632806,-4.215297977
d8049407000b74d1b487c7efabd773e6,a084b64cec9e220638a6ad87a979895b,c61421c57df9573443983af8a40db4c8,brighter,bright,more,-0.37,-0.85,-0.85,-0.61,0.25,0.25,0.3,0.25,-0.57,-0.7,-0.7,0.26,0.4,0.4,0.208291667,0.093729167,0.15,0.15,0.15,0.25,0.25,0.25,0.3,0.25,0.3,0.3,0.3,0.4,0.4,0.4,0.2083125,0.09375,0.52,1,1,0.86,0,0,0,0,0.87,1,1,0.14,0,0,2.08E-05,2.08E-05,7,4.5,0,-7.4,2.9,3.1,-7.4,-8,-1.4,7.3,8.4,5.2,3.4,4,-4.4,5.3,3.5,0,-3.5,2.2,-2.3,-3.8,-4,3.3,3.5,1.8,-0.1,57,1.115218704,-0.166114878,0.325559548,-1.069294495,-0.369504194,3,3,6,5,3,6,3,7,7,2,5,2,5,1,3,4,40,United States,United States,0.031875933,0.007470899,0.005478903,0.00416695,7.361689806,1.46090436,71.22691727,39.96271801,-0.010407869,9.56E-05,0.219008215,0.000129577,0.030491269,0.025320509,211.81353,5.969528198,0.010856282,8.06E-06,7.49E-05,1.92E-06,10.69771767,1.020225763,159.3609848,101.5700111,-0.002496145,1.50E-06,0.026242378,0.000193507,7.38E-06,1.31E-05,363.4544067,1.506248474,0.730803102,0.039848268,0.07525216,0.024350841,-0.629264563,0.352577932,-0.78233397,0.817742378,3.32E-05,4.79E-06,2.06E-08,6.37E-09,0.409989446,0.134025447,10.1097126,1.032202482,0.020304977,0.001081466,0.005612939,0.00055572,5.9154737,0.193840742,55.59896088,3.590688705,-0.113140922,0.000117669,0.156974472,0.000751533,18.1882906,0.069800854,0.000154464,3.13E-05,0.90941453,0.003490001,0.044431332,0.001891727,0.045635618,0.002003254,0.004438901,0.000138724,0.062212542,0.000641942,-1.790132523,1.241995454,0.470293194,90.00021362,0.012662131,-1.822334447,-0.36271522,0.092444824,-0.732887021,-4.2126813,-0.836724168,3.313913,1.139311534
b0aa32a76b32d672cf9a10c14154a8e1,db4c720dda565aad209269c5b7964d9b,c61421c57df9573443983af8a40db4c8,brighter,bright,more,0,-0.02,0,0,0.03,0,0,0.466,0,-0.31,-0.21,0,0.01,0,0.135395833,0.125,0.15,0.15,0.15,0.25,0.25,0.25,1,0.466,0.3,0.3,0.3,0.4,0.4,0.4,0.135416667,0.135416667,0.15,0.17,0.15,0.25,0.22,0.25,1,0,0.3,0.61,0.51,0.4,0.39,0.4,2.08E-05,0.010416667,8.3,0,4.8,-2.9,2.7,-3.6,-3.8,-4.8,1.3,3.4,6.4,4.2,5.2,-4.3,-4.9,2.4,3.6,-2.9,3.2,1.2,-2.9,1.9,-3.4,1.5,-3.6,0.1,4.5,74,0.561388962,-0.545890082,0.979673613,-0.273794698,-0.000676182,3,3,6,5,3,6,3,7,7,2,5,2,5,1,3,4,40,United States,United States,0.114129659,0.012507791,0.016980843,0.004797925,2.329196692,0.334907293,8.237551212,1.243920326,-0.011542523,8.24E-05,0.218991056,0.000116143,0.059283258,0.041083647,131.6771927,4.435474396,0.053079464,2.84E-05,0.003876898,9.14E-06,2.180638671,0.013521671,3.92276907,0.210219622,-0.002280456,1.11E-06,0.017073079,6.12E-05,5.18E-05,7.29E-05,255.1831665,1.339473724,0.730123967,0.015249103,0.075437944,0.006155415,-0.696048528,0.076153591,-0.559518933,0.196475744,3.33E-05,2.48E-06,1.97E-08,1.38E-09,0.49131082,0.074390776,9.944491863,0.403767586,0.124084637,0.000334423,0.024883299,4.69E-05,0.570472389,0.004490584,-1.515594721,0.005865306,-0.115932774,0.000288546,0.143673331,0.00047702,12.14051628,0.022261381,0.005528819,0.000260159,0.607025802,0.001113072,0,0.000705446,0.39250353,0.0010579,0.20809751,0.001567744,0.075432315,0.000419684,-1.782307148,1.241995454,0.470325649,90.02055359,0.053605441,-5.832304276,-3.502342716,0.533517727,-0.623959218,-7.706263772,-4.5563742,0.059523214,-0.608815084
e438aa9cd9ab89057bf05ec3afa599ff,8e9dd1875db1311370f16f0a513c2932,c61421c57df9573443983af8a40db4c8,less rough,rough,less,0.15,0.15,0.15,-0.47,0,0,-0.2,0,0.3,-0.25,-0.18,-0.5,0,0,-0.852416667,-0.380875,0.15,0.15,0.15,0.25,0.25,0.25,0.7,0.7,0.3,0.3,0.3,0.4,0.4,0.4,0.116333333,0.0118125,0,0,0,0.72,0.25,0.25,0.9,0.7,0,0.55,0.48,0.9,0.4,0.4,0.96875,0.3926875,-4.9,-6.8,-5.1,4.1,-4.2,-2.3,5.7,5.2,-3.3,-5,-3.9,-2.6,-4.1,-7.8,4.7,-4.8,-3.9,1.5,3.9,-4.2,3.3,4.9,4.7,-4.6,4.1,3.4,-4.5,40,-0.930268977,0.473569096,-0.881000472,0.648479573,-0.338143611,3,3,6,5,3,6,3,7,7,2,5,2,5,1,3,4,40,United States,United States,0.014055202,0.007859662,0.003307839,0.004609791,11.47034073,11.62791061,149.0225372,424.3052368,-0.012905132,0.000877193,0.222773403,0.022169564,0.020040562,0.026854214,172.7771301,9.191581726,0.00450145,0.00032303,1.64E-05,2.75E-06,7.081499338,11.66285288,528.28302,2134.281094,-0.00257187,0.000257695,0.023447733,0.002139304,4.33E-06,1.07E-05,339.4376221,24.19039917,0.731893092,0.118938014,0.073036939,0.03999314,-0.507553905,0.507323988,-0.924148798,1.181302071,3.27E-05,2.10E-05,2.11E-08,1.62E-08,0.426302955,0.282173969,10.00592089,3.347242117,0.063214488,0.004018694,0.015992543,0.00140996,1.983191311,0.125379682,3.700553894,1.164689302,-0.117163315,0.001890803,0.152495347,0.005135763,15.53477526,0.186110735,0.003237278,0.004340862,0.776738763,0.009305492,0,0,0.222432852,0.008386377,3.95E-07,8.98E-06,0.06989494,0.017807666,-1.720676661,1.24108839,0.471083969,89.80673981,0.004734694,-1.443727236,-1.142390579,1.669861717,0.749402585,4.727315429,1.755774389,2.720228433,5.569396836
1040fa5a1c0c7d12f5f87e1164131695,5cd5e39083599b8ffaf8a786a44c5854,c61421c57df9573443983af8a40db4c8,brighter,bright,more,-0.34,-0.85,-0.85,-0.53,0,-0.55,0,0.3,-0.33,-0.44,-0.45,-0.18,-0.6,-0.18,0.104166667,-0.041666667,0.15,0.15,0.15,0.25,0.25,0.25,0.7,0.7,0.3,0.3,0.3,0.4,0.4,0.4,0.114583333,0.010416667,0.49,1,1,0.78,0.25,0.8,0.7,0.4,0.63,0.74,0.75,0.58,1,0.58,0.010416667,0.052083333,7.8,-4.2,-2.7,3.9,-3.1,0,-5.1,-5.3,-0.3,5.4,5.8,4.6,2.8,5.3,-3.6,2.7,7.1,-2.3,-2.8,2.6,-4,-5.6,-5.7,4.9,0,-1,3.1,40,1.099977921,-0.39269154,0.660365462,0.219634166,-0.01174525,3,3,6,5,3,6,3,7,7,2,5,2,5,1,3,4,40,United States,United States,0.014839316,0.008852645,0.003362137,0.004947637,11.52600813,10.2140789,148.8356628,339.0843582,-0.011996373,0.000495326,0.21174328,0.015025448,0.019659344,0.028570243,183.3640366,5.725643158,0.004598049,2.59E-05,1.68E-05,2.48E-06,7.681919098,11.607705,639.0333557,1992.949409,-0.002444199,0.000173291,0.022248615,0.000994202,4.03E-06,1.21E-05,347.0258331,20.36611938,0.723884791,0.113774255,0.07089686,0.041950371,-0.520018101,0.62433026,-0.809972405,1.467473745,3.19E-05,1.94E-05,1.94E-08,1.42E-08,0.447874874,0.241106123,10.51198101,3.110536337,0.0641822,0.002501994,0.016648416,0.000901996,2.030855298,0.105567604,4.125602722,0.917302489,-0.115630552,0.000600746,0.149223045,0.001096379,15.53374243,0.116331339,0.00323501,0.003118037,0.776687086,0.005816549,0,0,0.223312885,0.005816549,8.19E-08,1.66E-06,0.062680826,0.014249146,-1.772865653,1.241133809,0.472054034,87.76044464,0.003972789,-2.377279317,-2.780196145,1.540775249,-0.131454655,-4.257040506,-2.881913122,1.366342907,-0.745610317
40fbd5ba5eeea321783fdde8fb9572aa,7787aef7ed6250bd27e122c1af156b0e,c61421c57df9573443983af8a40db4c8,rougher,rough,more,-0.39,-0.5,0,0,-0.57,-0.6,0.433,0.4,0,-0.63,-0.54,0,-0.1,-0.18,0,0.029833333,0.15,0.15,0.15,0.25,0.25,0.25,0.499,0.517,0.3,0.3,0.3,0.4,0.4,0.4,0.0416875,0.04025,0.54,0.65,0.15,0.25,0.82,0.85,0.066,0.117,0.3,0.93,0.84,0.4,0.5,0.58,0.0416875,0.010416667,0,8.1,3.6,-6,3.5,-3.6,-6.6,-8.7,5.2,9.4,4.8,5.8,5.2,5.6,-6.2,3.9,5.8,-3.4,-5.6,5.9,-4.7,-6.7,3,6.5,2.7,2.8,2.1,74,1.061227717,0.042419676,0.802600756,-1.130244155,1.048080959,3,3,6,5,3,6,3,7,7,2,5,2,5,1,3,4,40,United States,United States,0.057880547,0.015799521,0.011645669,0.007791363,5.666318893,2.105958104,35.77970123,33.82359314,-0.011352961,0.001027923,0.218993805,0.000115138,0.073032532,0.048991336,166.5600586,18.71836853,0.028292248,0.001658306,9.71E-05,9.26E-05,8.987299442,7.271960497,231.8477936,569.741951,-0.002408623,9.33E-06,0.022127163,0.001716258,5.59E-05,7.33E-05,292.0176392,9.141059875,0.732682288,0.020001069,0.073392589,0.010140799,-0.670415998,0.105214238,-0.646470308,0.349218309,3.32E-05,3.61E-06,1.94E-08,3.26E-09,0.444925651,0.102102198,9.897588253,0.67589879,0.004894788,0.003433647,0.001077931,0.000731994,7.056327581,3.163039088,50.95093536,51.04005527,-0.101440005,0.000853423,0.136590719,0.004717268,19.54077339,0.31459713,2.39E-05,3.72E-05,0.977038622,0.0157298,0.011221777,0.007862965,0.011506764,0.007563225,0.000255941,0.000376044,0.083290771,0.004580952,-1.788919449,1.242154241,0.470293015,90.04473114,0.026757369,-1.359306379,0.471340239,1.607589567,2.019319366,-2.513150692,0.412770574,3.37639454,1.404232971
177777a164982dc692e67f03e5ae9997,63a1c3b886d4ae02a7b4e85fa8ef6ef8,c61421c57df9573443983af8a40db4c8,thicker,thick,more,0.14,0.15,0.15,-0.12,0,0,0.45,0.917,0.04,0.1,0.04,0.4,0.4,0.4,-0.010395833,0,0.15,0.15,0.15,0.25,0.25,0.25,1,1,0.3,0.3,0.3,0.4,0.4,0.4,2.08E-05,0.010416667,0.01,0,0,0.37,0.25,0.25,0.55,0.083,0.26,0.2,0.26,0,0,0,0.010416667,0.010416667,-4.7,2.2,4.6,-2.2,1.7,-2.5,-5.3,4.3,-2.4,-2.4,-1.9,-3.7,3.5,-1,6,-4.3,1.2,5.4,-1.7,2.9,-3.8,2.6,3.7,-2.9,6.8,1.1,5.3,74,-0.69035035,0.80863313,1.342888407,-0.720943981,-0.233563713,3,3,6,5,3,6,3,7,7,2,5,2,5,1,3,4,40,United States,United States,0.048321936,0.010845992,0.009227615,0.005799327,6.645153522,2.449395418,48.23423958,40.24342346,-0.013461637,0.00083655,0.205937542,0.010687876,0.058987726,0.035505126,132.4747086,7.606620789,0.027521082,0.000582797,5.39E-05,1.38E-05,9.92133379,9.935156584,778.2742615,969.2280197,-0.002266621,0.000120776,0.016014103,0.000557975,5.13E-05,6.62E-05,264.7104492,9.167350769,0.730236709,0.022368744,0.075385448,0.011313593,-0.694665879,0.11468938,-0.595637918,0.308379173,3.12E-05,3.63E-06,1.74E-08,2.53E-09,0.443559736,0.112236001,9.976070404,0.562072277,0.011769971,0.001612081,0.00070059,0.000108149,3.171605349,1.015940845,18.95039368,15.33125854,-0.112335406,0.004134659,0.121459208,0.003620729,16.07407379,0.515050173,0.000644487,0.000182421,0.803703666,0.0257525,0.195561245,0.025486324,0.001445551,0.001031046,0.047089901,0.0135329,0.084449146,0.007016109,-1.828860879,1.242131472,0.468642622,87.93419647,0.026648525,-1.191948756,-0.427686419,1.416964643,-0.135036747,-9.37189478,-9.806436961,2.115394082,-0.794592531
